product,category,style,side,gate,horizon,avg_markout,portal_avg_markout,hit_rate,portal_hit_rate,count,portal_count,full_proxy,portal_proxy,avg_fill_target
PANEL_4X4,PANEL,join,ask,spread_low,1,4.3258,4.3826,0.6611,0.6604,26956,8010,116606.5,35105.0,-11.37
SLEEP_POD_POLYESTER,SLEEP_POD,improve,bid,spread_high,10,4.2472,3.761,0.5377,0.5274,15147,9332,64332.5,35098.0,11.01
ROBOT_VACUUMING,ROBOT,join,ask,all,10,3.9375,3.5059,0.5501,0.5453,29970,9990,118007.0,35024.0,-8.54
ROBOT_VACUUMING,ROBOT,join,ask,spread_low,10,3.8642,3.5059,0.5496,0.5453,27082,9990,104650.0,35024.0,-8.06
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,join,bid,spread_high,1,4.4575,4.435,0.6735,0.6728,23024,7892,102628.5,35001.0,11.59
ROBOT_LAUNDRY,ROBOT,join,ask,spread_low,10,3.2505,3.5158,0.547,0.549,19563,9949,63589.5,34978.5,-7.38
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,ask,all,5,3.5174,3.4966,0.5543,0.5471,29985,9995,105469.5,34949.0,-10.92
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,improve,bid,all,1,3.449,3.4866,0.6265,0.6215,29997,9999,103460.5,34863.0,11.12
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,improve,bid,imb_buy,1,3.449,3.4866,0.6265,0.6215,29997,9999,103460.5,34863.0,11.12
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,all,50,2.9286,3.5029,0.518,0.52,29850,9950,87420.0,34853.5,11.34
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,imb_buy,50,2.9286,3.5029,0.518,0.52,29850,9950,87420.0,34853.5,11.34
PANEL_2X4,PANEL,join,bid,spread_low,10,5.8866,7.004,0.5651,0.5663,23771,4973,139931.0,34831.0,10.84
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,ask,spread_low,50,4.153,3.5606,0.5159,0.5098,25862,9774,107406.0,34801.5,-18.2
PEBBLES_XS,PEBBLES,improve,ask,spread_low,10,3.3538,3.5956,0.519,0.518,15934,9677,53439.0,34795.0,-14.18
PEBBLES_XS,PEBBLES,improve,ask,all,5,4.541,3.4803,0.5499,0.5363,29985,9995,136161.0,34785.5,-13.39
PEBBLES_M,PEBBLES,join,bid,spread_low,50,11.2886,22.6738,0.5424,0.6145,16825,1533,189930.0,34759.0,12.34
ROBOT_DISHES,ROBOT,join,ask,spread_high,5,3.6266,3.6029,0.6676,0.865,28456,9645,103198.5,34749.5,-7.7
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,join,bid,spread_high,10,6.9472,5.1288,0.5682,0.5487,18755,6771,130295.0,34727.0,18.5
PANEL_1X2,PANEL,improve,ask,spread_low,1,4.5947,4.5971,0.6885,0.6894,24950,7547,114637.0,34694.5,-18.22
SNACKPACK_CHOCOLATE,SNACKPACK,improve,ask,spread_high,5,7.6633,7.6822,0.7022,0.7066,20759,4516,159083.0,34693.0,-29.9
ROBOT_LAUNDRY,ROBOT,improve,ask,spread_low,50,2.0714,3.5009,0.5192,0.5294,19475,9909,40340.0,34690.5,-7.38
ROBOT_MOPPING,ROBOT,improve,ask,all,5,2.7183,3.4656,0.5399,0.5457,29985,9995,81508.0,34639.0,-7.07
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,spread_low,10,3.3757,3.5161,0.5421,0.545,28423,9836,95947.5,34584.0,11.36
PANEL_1X4,PANEL,join,ask,spread_low,5,3.6612,3.5584,0.5667,0.5651,15537,9703,56884.5,34527.5,-12.75
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,bid,all,50,5.8879,3.4689,0.5305,0.5442,29850,9950,175755.0,34515.5,18.25
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,bid,imb_buy,50,5.8879,3.4689,0.5305,0.5442,29850,9950,175755.0,34515.5,18.25
ROBOT_MOPPING,ROBOT,improve,ask,spread_high,5,2.985,3.5785,0.5437,0.5475,23941,9645,71463.0,34514.5,-7.35
SLEEP_POD_NYLON,SLEEP_POD,join,ask,all,10,4.0321,3.4527,0.5537,0.5443,29970,9990,120843.0,34492.5,-11.68
MICROCHIP_CIRCLE,MICROCHIP,improve,bid,all,1,3.1438,3.4494,0.6195,0.6293,29997,9999,94305.0,34490.5,6.77
MICROCHIP_CIRCLE,MICROCHIP,improve,bid,imb_buy,1,3.1438,3.4494,0.6195,0.6293,29997,9999,94305.0,34490.5,6.77
ROBOT_LAUNDRY,ROBOT,join,ask,all,5,3.701,3.4451,0.5648,0.5603,29985,9995,110973.5,34434.0,-8.08
ROBOT_DISHES,ROBOT,improve,bid,all,5,2.8787,3.4439,0.6477,0.8562,29985,9995,86319.0,34422.0,7.62
ROBOT_DISHES,ROBOT,improve,bid,imb_buy,5,2.8787,3.4439,0.6477,0.8562,29985,9995,86319.0,34422.0,7.62
UV_VISOR_AMBER,UV_VISOR,improve,bid,all,5,3.6873,3.4294,0.5737,0.5798,29985,9995,110564.5,34277.0,18.27
UV_VISOR_AMBER,UV_VISOR,improve,bid,imb_buy,5,3.6873,3.4294,0.5737,0.5798,29985,9995,110564.5,34277.0,18.27
UV_VISOR_AMBER,UV_VISOR,improve,bid,spread_low,5,3.4731,3.4294,0.5741,0.5798,17885,9995,62115.5,34277.0,18.08
PANEL_4X4,PANEL,improve,ask,spread_low,10,3.3972,4.2819,0.5457,0.5537,26932,8001,91494.0,34259.5,-11.37
SLEEP_POD_NYLON,SLEEP_POD,join,ask,spread_low,1,4.1976,4.2109,0.6635,0.6606,28119,8130,118031.0,34234.5,-11.73
MICROCHIP_TRIANGLE,MICROCHIP,improve,ask,all,5,3.6635,3.4249,0.5476,0.5434,29985,9995,109849.0,34232.0,-6.44
MICROCHIP_TRIANGLE,MICROCHIP,improve,ask,spread_low,5,3.4192,3.4249,0.5476,0.5434,25748,9995,88037.5,34232.0,-6.51
PANEL_1X4,PANEL,join,bid,spread_high,5,4.1805,4.4188,0.5749,0.5829,26757,7728,111857.5,34148.5,12.4
UV_VISOR_YELLOW,UV_VISOR,join,bid,spread_high,1,7.2714,6.8588,0.7316,0.7186,20767,4978,151004.5,34143.0,18.51
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,all,10,3.2676,3.4159,0.5412,0.5438,29970,9990,97930.0,34125.0,11.34
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,imb_buy,10,3.2676,3.4159,0.5412,0.5438,29970,9990,97930.0,34125.0,11.34
SNACKPACK_CHOCOLATE,SNACKPACK,improve,bid,spread_high,1,7.5171,7.5496,0.8726,0.8718,20767,4517,156107.5,34101.5,29.9
SLEEP_POD_NYLON,SLEEP_POD,join,ask,spread_high,10,4.5685,3.739,0.5613,0.5489,18753,9117,85672.5,34088.5,-12.06
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,all,100,2.4212,3.4422,0.5068,0.488,29700,9900,71909.5,34077.5,11.34
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,imb_buy,100,2.4212,3.4422,0.5068,0.488,29700,9900,71909.5,34077.5,11.34
SLEEP_POD_LAMB_WOOL,SLEEP_POD,join,ask,spread_high,5,5.2843,5.2294,0.5807,0.582,15842,6516,83714.5,34075.0,-10.99
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,spread_low,5,3.3429,3.4521,0.5606,0.5623,28438,9841,95066.0,33972.0,11.36
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,ask,spread_low,10,4.363,5.4268,0.5555,0.5633,25152,6256,109738.0,33950.0,-11.1
ROBOT_LAUNDRY,ROBOT,join,ask,spread_low,5,3.4446,3.4095,0.5623,0.5597,19575,9954,67428.5,33938.0,-7.38
PANEL_1X4,PANEL,improve,bid,all,10,2.9462,3.3955,0.5362,0.5486,29970,9990,88299.0,33921.0,12.16
PANEL_1X4,PANEL,improve,bid,imb_buy,10,2.9462,3.3955,0.5362,0.5486,29970,9990,88299.0,33921.0,12.16
SNACKPACK_STRAWBERRY,SNACKPACK,improve,bid,spread_low,10,8.501,8.9114,0.6258,0.6347,21061,3802,179039.5,33881.0,29.32
SLEEP_POD_NYLON,SLEEP_POD,improve,ask,all,1,3.2581,3.3879,0.6265,0.6311,29997,9999,97734.0,33875.5,-11.68
PEBBLES_L,PEBBLES,join,ask,spread_low,10,5.5614,8.4969,0.5415,0.5638,19184,3984,106689.0,33851.5,-12.34
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,improve,bid,spread_high,1,3.5712,3.5524,0.6314,0.6251,25821,9525,92211.0,33837.0,11.27
SLEEP_POD_POLYESTER,SLEEP_POD,join,bid,spread_low,10,5.9355,4.6333,0.5588,0.5327,26820,7302,159189.0,33832.5,10.86
PEBBLES_XS,PEBBLES,join,bid,spread_low,10,3.8478,3.4957,0.5382,0.5374,15934,9677,61311.0,33828.0,14.2
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,all,5,3.3076,3.3842,0.5603,0.5608,29985,9995,99177.5,33825.0,11.34
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,imb_buy,5,3.3076,3.3842,0.5603,0.5608,29985,9995,99177.5,33825.0,11.34
SLEEP_POD_NYLON,SLEEP_POD,improve,bid,spread_high,1,3.5747,3.7015,0.6399,0.6412,18771,9126,67100.5,33780.0,12.04
SLEEP_POD_POLYESTER,SLEEP_POD,improve,ask,spread_low,5,3.5794,4.6137,0.5529,0.5701,26833,7307,96047.0,33712.0,-10.86
PANEL_4X4,PANEL,join,bid,spread_low,1,4.2837,4.2076,0.6632,0.6561,26956,8010,115470.5,33703.0,11.35
ROBOT_DISHES,ROBOT,join,ask,all,5,3.4714,3.3697,0.66,0.8515,29985,9995,104091.0,33680.0,-7.61
SNACKPACK_CHOCOLATE,SNACKPACK,improve,ask,spread_high,1,7.5301,7.454,0.875,0.8718,20767,4517,156377.5,33669.5,-29.9
MICROCHIP_TRIANGLE,MICROCHIP,join,bid,spread_low,5,3.9919,3.3625,0.5471,0.5415,25748,9995,102782.5,33608.0,6.52
MICROCHIP_TRIANGLE,MICROCHIP,join,bid,all,5,3.9721,3.3625,0.5471,0.5415,29985,9995,119104.0,33608.0,6.44
MICROCHIP_TRIANGLE,MICROCHIP,join,bid,imb_buy,5,3.9721,3.3625,0.5471,0.5415,29985,9995,119104.0,33608.0,6.44
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,bid,all,10,4.385,3.361,0.5531,0.5431,29970,9990,131417.0,33576.0,11.12
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,bid,imb_buy,10,4.385,3.361,0.5531,0.5431,29970,9990,131417.0,33576.0,11.12
UV_VISOR_YELLOW,UV_VISOR,improve,ask,spread_high,1,6.3495,6.7401,0.7027,0.7157,20767,4978,131859.5,33552.0,-18.51
ROBOT_LAUNDRY,ROBOT,join,ask,all,1,3.6065,3.3551,0.6348,0.6403,29997,9999,108183.5,33548.0,-8.08
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,ask,spread_high,1,4.0464,3.9253,0.6267,0.6223,19012,8539,76929.5,33518.5,-10.99
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,all,1,3.3414,3.3513,0.6291,0.6287,29997,9999,100231.5,33509.5,11.34
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,imb_buy,1,3.3414,3.3513,0.6291,0.6287,29997,9999,100231.5,33509.5,11.34
ROBOT_VACUUMING,ROBOT,join,ask,all,5,3.6579,3.352,0.5676,0.5682,29985,9995,109683.5,33503.5,-8.54
ROBOT_VACUUMING,ROBOT,join,ask,spread_low,5,3.581,3.352,0.5679,0.5682,27093,9995,97019.5,33503.5,-8.06
MICROCHIP_CIRCLE,MICROCHIP,join,ask,all,5,4.0709,3.3517,0.5737,0.5553,29985,9995,122065.5,33500.5,-6.75
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,spread_low,1,8.7339,8.7891,0.8462,0.8403,21081,3806,184119.5,33451.5,29.32
MICROCHIP_CIRCLE,MICROCHIP,improve,bid,spread_high,1,3.1987,3.5148,0.622,0.6319,28581,9507,91422.5,33415.0,6.83
SLEEP_POD_NYLON,SLEEP_POD,improve,bid,spread_low,5,3.3998,4.1101,0.5614,0.5751,28108,8127,95560.5,33403.0,11.73
SNACKPACK_VANILLA,SNACKPACK,join,ask,spread_low,50,6.5922,5.0032,0.562,0.5399,23924,6670,157712.5,33371.5,-29.37
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,improve,bid,spread_high,5,6.0859,4.9276,0.5868,0.5764,18765,6771,114202.5,33365.0,18.5
ROBOT_LAUNDRY,ROBOT,join,ask,spread_low,1,3.321,3.3502,0.6297,0.64,19585,9958,65042.5,33361.5,-7.38
PEBBLES_XL,PEBBLES,improve,bid,spread_low,5,8.8777,10.866,0.546,0.5577,19122,3070,169759.5,33358.5,12.35
PANEL_1X2,PANEL,join,ask,spread_low,10,5.3772,4.4154,0.5757,0.5603,24926,7541,134033.0,33296.5,-18.22
UV_VISOR_AMBER,UV_VISOR,improve,bid,spread_low,10,3.3285,3.3323,0.5538,0.5541,17875,9990,59497.5,33289.5,18.08
UV_VISOR_AMBER,UV_VISOR,improve,bid,all,10,3.2139,3.3323,0.5465,0.5541,29970,9990,96321.0,33289.5,18.27
UV_VISOR_AMBER,UV_VISOR,improve,bid,imb_buy,10,3.2139,3.3323,0.5465,0.5541,29970,9990,96321.0,33289.5,18.27
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,all,1,3.359,3.3291,0.6277,0.6238,29997,9999,100760.5,33287.5,-11.31
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,ask,spread_low,50,2.0891,4.269,0.5118,0.5341,19203,7793,40116.5,33268.0,-18.13
PEBBLES_M,PEBBLES,improve,bid,spread_low,50,10.2886,21.6738,0.5385,0.6106,16825,1533,173105.0,33226.0,12.34
PANEL_4X4,PANEL,improve,bid,all,1,3.3461,3.3226,0.625,0.6145,29997,9999,100371.5,33223.0,11.31
PANEL_4X4,PANEL,improve,bid,imb_buy,1,3.3461,3.3226,0.625,0.6145,29997,9999,100371.5,33223.0,11.31
SLEEP_POD_COTTON,SLEEP_POD,improve,bid,spread_high,10,4.1572,3.4482,0.544,0.5373,23653,9623,98331.0,33182.0,10.99
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,spread_low,1,3.3315,3.3687,0.6295,0.6297,28450,9845,94781.5,33165.0,11.36
PANEL_4X4,PANEL,join,bid,all,10,4.0778,3.3183,0.5473,0.5391,29970,9990,122211.5,33150.0,11.31
PANEL_4X4,PANEL,join,bid,imb_buy,10,4.0778,3.3183,0.5473,0.5391,29970,9990,122211.5,33150.0,11.31
ROBOT_LAUNDRY,ROBOT,join,bid,all,1,3.5586,3.3113,0.6313,0.6396,29997,9999,106746.5,33110.0,8.02
ROBOT_LAUNDRY,ROBOT,join,bid,imb_buy,1,3.5586,3.3113,0.6313,0.6396,29997,9999,106746.5,33110.0,8.02
SNACKPACK_CHOCOLATE,SNACKPACK,improve,bid,spread_high,5,7.3839,7.3213,0.694,0.6895,20759,4516,153282.0,33063.0,29.9
PANEL_2X4,PANEL,improve,ask,spread_high,10,3.8789,3.503,0.5419,0.5439,22968,9438,89090.5,33061.0,-10.99
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,join,bid,spread_high,5,4.199,4.1864,0.5754,0.5743,23015,7889,96639.0,33026.5,11.59
PANEL_4X4,PANEL,improve,ask,spread_high,5,3.8278,4.1584,0.5724,0.5739,23021,7942,88119.5,33026.0,-11.57
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,improve,ask,all,10,3.5256,3.3012,0.5434,0.542,29970,9990,105662.0,32979.0,-12.06
ROBOT_LAUNDRY,ROBOT,join,bid,spread_low,1,3.4001,3.3108,0.6296,0.6396,19585,9958,66591.5,32968.5,7.38
MICROCHIP_RECTANGLE,MICROCHIP,join,ask,all,5,4.1385,3.2979,0.5507,0.5412,29985,9995,124092.5,32963.0,-7.23
PANEL_1X4,PANEL,join,ask,all,10,4.4301,3.2989,0.5567,0.5408,29970,9990,132769.0,32956.0,-12.22
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,all,5,3.3928,3.2961,0.5584,0.5616,29985,9995,101733.5,32945.0,-11.31
PANEL_1X4,PANEL,improve,bid,spread_low,10,3.0723,3.3902,0.5409,0.5481,15529,9700,47709.0,32885.0,12.65
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,ask,spread_low,1,3.6289,3.6451,0.6193,0.6136,28568,9020,103669.0,32879.0,-10.91
TRANSLATOR_VOID_BLUE,TRANSLATOR,join,ask,spread_low,10,4.0507,3.6422,0.5448,0.5384,28543,9013,115618.5,32827.5,-10.91
SLEEP_POD_POLYESTER,SLEEP_POD,improve,ask,spread_low,1,3.9767,4.4874,0.6259,0.6362,26844,7311,106751.0,32807.5,-10.86
PEBBLES_S,PEBBLES,improve,bid,spread_low,10,4.4467,3.2784,0.5347,0.5159,23340,9990,103785.0,32751.5,12.38
PEBBLES_S,PEBBLES,improve,bid,all,10,4.1275,3.2784,0.5329,0.5159,29970,9990,123701.0,32751.5,12.41
PEBBLES_S,PEBBLES,improve,bid,imb_buy,10,4.1275,3.2784,0.5329,0.5159,29970,9990,123701.0,32751.5,12.41
PEBBLES_XS,PEBBLES,join,bid,all,10,3.549,3.2744,0.532,0.5353,29970,9990,106363.0,32711.0,13.4
PEBBLES_XS,PEBBLES,join,bid,imb_buy,10,3.549,3.2744,0.532,0.5353,29970,9990,106363.0,32711.0,13.4
MICROCHIP_RECTANGLE,MICROCHIP,improve,bid,spread_low,5,2.8594,3.3092,0.5423,0.5449,22733,9885,65003.5,32711.0,7.3
SLEEP_POD_LAMB_WOOL,SLEEP_POD,join,ask,spread_high,1,5.0696,5.0081,0.6699,0.6701,15852,6520,80364.0,32652.5,-10.99
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,all,10,3.4328,3.2644,0.546,0.5471,29970,9990,102880.0,32611.0,-11.31
SLEEP_POD_LAMB_WOOL,SLEEP_POD,join,bid,spread_high,1,4.9575,4.9998,0.6666,0.662,15852,6520,78586.0,32598.5,10.99
UV_VISOR_AMBER,UV_VISOR,join,ask,spread_high,50,12.4382,12.8425,0.5768,0.5675,21392,2534,266077.0,32543.0,-18.51
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,improve,ask,spread_high,10,3.6359,3.3885,0.545,0.5434,28680,9603,104276.5,32539.5,-12.21
MICROCHIP_RECTANGLE,MICROCHIP,improve,bid,all,5,2.7473,3.2541,0.541,0.5439,29985,9995,82376.5,32525.0,7.22
MICROCHIP_RECTANGLE,MICROCHIP,improve,bid,imb_buy,5,2.7473,3.2541,0.541,0.5439,29985,9995,82376.5,32525.0,7.22
SLEEP_POD_LAMB_WOOL,SLEEP_POD,improve,ask,all,100,0.6158,3.2849,0.4836,0.5048,29700,9900,18288.5,32521.0,-10.87
PANEL_4X4,PANEL,join,bid,spread_high,5,4.3042,4.092,0.574,0.574,23021,7942,99087.5,32499.0,11.55
ROBOT_MOPPING,ROBOT,improve,ask,all,1,2.9323,3.2429,0.5934,0.5983,29997,9999,87960.5,32425.5,-7.07
MICROCHIP_CIRCLE,MICROCHIP,join,ask,spread_high,5,4.1496,3.4099,0.5755,0.5567,28569,9503,118550.5,32404.5,-6.82
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,spread_low,1,3.2982,3.291,0.6258,0.6231,28450,9845,93834.5,32400.0,-11.33
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,bid,spread_high,10,4.2641,3.4014,0.5507,0.5449,25799,9516,110009.0,32368.0,11.27
ROBOT_LAUNDRY,ROBOT,join,bid,spread_low,5,3.2764,3.2514,0.5552,0.562,19575,9954,64135.5,32364.0,7.38
ROBOT_IRONING,ROBOT,join,bid,spread_low,10,2.67,3.2387,0.5734,0.5856,22705,9990,60623.0,32355.0,6.04
ROBOT_IRONING,ROBOT,join,bid,all,10,2.4736,3.2387,0.5705,0.5856,29970,9990,74134.0,32355.0,8.35
ROBOT_IRONING,ROBOT,join,bid,imb_buy,10,2.4736,3.2387,0.5705,0.5856,29970,9990,74134.0,32355.0,8.35
PEBBLES_XS,PEBBLES,improve,ask,spread_low,5,3.1489,3.341,0.5337,0.5342,15944,9682,50206.0,32347.5,-14.18
ROBOT_VACUUMING,ROBOT,join,ask,all,1,3.4337,3.2344,0.6376,0.6304,29997,9999,103001.0,32340.5,-8.54
ROBOT_VACUUMING,ROBOT,join,ask,spread_low,1,3.3731,3.2344,0.6364,0.6304,27104,9999,91425.0,32340.5,-8.06
PANEL_2X4,PANEL,improve,ask,all,10,3.1234,3.2355,0.533,0.5391,29970,9990,93609.0,32323.0,-10.87
ROBOT_DISHES,ROBOT,improve,bid,spread_high,5,2.8746,3.349,0.654,0.8678,28456,9645,81799.5,32301.5,7.72
MICROCHIP_SQUARE,MICROCHIP,improve,bid,spread_high,10,5.6538,3.3323,0.5308,0.5248,18263,9689,103256.0,32287.0,5.99
MICROCHIP_RECTANGLE,MICROCHIP,improve,bid,spread_high,100,-6.4109,5.2172,0.4841,0.5178,21218,6184,-136025.5,32263.0,7.59
ROBOT_MOPPING,ROBOT,improve,ask,spread_high,1,3.1322,3.3432,0.599,0.6016,23951,9649,75018.5,32258.5,-7.35
SNACKPACK_STRAWBERRY,SNACKPACK,improve,bid,spread_low,5,8.1455,8.472,0.6687,0.6893,21071,3804,171634.0,32227.5,29.32
ROBOT_LAUNDRY,ROBOT,join,bid,all,5,3.4641,3.2212,0.557,0.561,29985,9995,103870.5,32196.0,8.02
ROBOT_LAUNDRY,ROBOT,join,bid,imb_buy,5,3.4641,3.2212,0.557,0.561,29985,9995,103870.5,32196.0,8.02
UV_VISOR_YELLOW,UV_VISOR,improve,bid,spread_low,10,6.231,4.252,0.5692,0.5462,18032,7568,112356.5,32179.0,18.09
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,join,bid,spread_high,50,4.0012,3.6865,0.5294,0.5479,15116,8725,60481.5,32165.0,18.49
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,all,100,4.2786,3.2387,0.5189,0.538,29700,9900,127074.5,32063.5,-11.31
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,improve,ask,all,5,3.3551,3.2043,0.5613,0.5549,29985,9995,100601.5,32027.0,-12.06
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,spread_low,1,8.5913,8.4145,0.8426,0.8405,21081,3806,181113.5,32025.5,-29.33
SLEEP_POD_NYLON,SLEEP_POD,improve,ask,spread_high,1,3.5254,3.5033,0.6368,0.6346,18771,9126,66174.5,31971.0,-12.06
MICROCHIP_RECTANGLE,MICROCHIP,join,ask,spread_low,5,3.6605,3.2268,0.5436,0.5402,22733,9885,83214.5,31897.0,-7.3
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,spread_high,10,4.1552,4.045,0.5552,0.558,23004,7885,95586.0,31894.5,-11.56
TRANSLATOR_SPACE_GRAY,TRANSLATOR,improve,ask,all,1,3.253,3.1879,0.6249,0.6181,29997,9999,97581.5,31876.0,-11.95
ROBOT_IRONING,ROBOT,join,bid,spread_high,10,2.5123,3.3006,0.5727,0.589,28973,9640,72789.5,31817.5,8.43
PANEL_1X4,PANEL,join,bid,spread_high,1,4.2957,4.1105,0.6646,0.6677,26769,7732,114990.5,31782.0,12.4
ROBOT_IRONING,ROBOT,improve,bid,spread_high,50,-1.5184,3.3069,0.5122,0.5409,28856,9602,-43815.0,31753.0,8.42
ROBOT_VACUUMING,ROBOT,join,bid,all,1,3.3196,3.1726,0.6342,0.6355,29997,9999,99578.0,31722.5,8.6
ROBOT_VACUUMING,ROBOT,join,bid,imb_buy,1,3.3196,3.1726,0.6342,0.6355,29997,9999,99578.0,31722.5,8.6
ROBOT_VACUUMING,ROBOT,join,bid,spread_low,1,3.2471,3.1726,0.6327,0.6355,27104,9999,88010.0,31722.5,8.12
PANEL_1X4,PANEL,join,ask,spread_low,10,3.5443,3.2652,0.547,0.5412,15529,9700,55039.0,31672.0,-12.75
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,improve,ask,spread_high,5,3.4643,3.2964,0.5628,0.5557,28695,9608,99408.0,31672.0,-12.21
TRANSLATOR_SPACE_GRAY,TRANSLATOR,join,bid,all,5,3.9405,3.1677,0.5711,0.5633,29985,9995,118157.0,31661.0,11.93
TRANSLATOR_SPACE_GRAY,TRANSLATOR,join,bid,imb_buy,5,3.9405,3.1677,0.5711,0.5633,29985,9995,118157.0,31661.0,11.93
TRANSLATOR_SPACE_GRAY,TRANSLATOR,improve,ask,spread_low,1,3.2425,3.1808,0.6249,0.6179,29655,9941,96156.5,31620.0,-11.96
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,all,50,3.7715,3.1778,0.5167,0.5173,29850,9950,112578.0,31619.5,-11.31
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,ask,spread_high,5,4.1054,3.7025,0.5629,0.5525,19001,8535,78006.5,31600.5,-10.99
MICROCHIP_SQUARE,MICROCHIP,improve,bid,all,10,6.0685,3.1611,0.5384,0.5243,29970,9990,181872.5,31579.0,5.96
MICROCHIP_SQUARE,MICROCHIP,improve,bid,imb_buy,10,6.0685,3.1611,0.5384,0.5243,29970,9990,181872.5,31579.0,5.96
PEBBLES_XS,PEBBLES,improve,ask,all,1,4.0051,3.1579,0.5981,0.5745,29997,9999,120140.5,31576.0,-13.39
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,ask,spread_low,5,3.2868,3.2076,0.5575,0.5603,28438,9841,93469.0,31566.0,-11.33
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,join,bid,spread_high,50,2.5135,3.2899,0.517,0.5238,28563,9565,71794.5,31467.5,12.18
MICROCHIP_OVAL,MICROCHIP,join,ask,all,1,3.8738,3.1431,0.6175,0.6156,29997,9999,116201.5,31427.5,-7.75
MICROCHIP_OVAL,MICROCHIP,join,ask,spread_low,1,3.5758,3.1431,0.6153,0.6156,21024,9999,75178.5,31427.5,-8.24
PANEL_2X2,PANEL,improve,bid,spread_low,10,3.1104,3.1458,0.541,0.5448,27625,9990,85925.5,31426.5,11.94
PANEL_2X2,PANEL,improve,bid,all,10,3.0902,3.1458,0.5404,0.5448,29970,9990,92613.5,31426.5,11.86
PANEL_2X2,PANEL,improve,bid,imb_buy,10,3.0902,3.1458,0.5404,0.5448,29970,9990,92613.5,31426.5,11.86
ROBOT_IRONING,ROBOT,improve,bid,spread_low,50,0.7592,3.1579,0.5232,0.5395,22624,9950,17176.0,31421.0,6.03
ROBOT_IRONING,ROBOT,improve,bid,all,50,-1.6278,3.1579,0.511,0.5395,29850,9950,-48590.0,31421.0,8.34
ROBOT_IRONING,ROBOT,improve,bid,imb_buy,50,-1.6278,3.1579,0.511,0.5395,29850,9950,-48590.0,31421.0,8.34
TRANSLATOR_SPACE_GRAY,TRANSLATOR,join,bid,spread_low,5,3.9576,3.1616,0.5712,0.5632,29643,9937,117315.5,31417.0,11.94
