lead,lag,lead_category,lag_category,same_category,lookback,horizon,ic,abs_ic,full_proxy,portal_proxy,count,portal_count
PEBBLES_S,PEBBLES_XL,PEBBLES,PEBBLES,True,200,50,0.04597,0.04597,218892.5,37376.0,29250,9750
MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,False,100,50,0.00681,0.00681,20921.5,37368.0,29550,9850
PANEL_4X4,ROBOT_IRONING,PANEL,ROBOT,False,100,50,0.058,0.058,100677.0,37356.0,29550,9850
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE,SLEEP_POD,False,200,50,0.05289,0.05289,95079.5,37342.5,29250,9750
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MINT,TRANSLATOR,OXYGEN_SHAKE,False,200,50,-0.0401,0.0401,4856.0,37322.0,29250,9750
PANEL_2X4,ROBOT_DISHES,PANEL,ROBOT,False,200,50,0.02032,0.02032,58602.5,37288.0,29250,9750
ROBOT_MOPPING,PEBBLES_XL,ROBOT,PEBBLES,False,50,50,-0.02244,0.02244,-138137.0,37274.5,29700,9900
PANEL_2X2,PEBBLES_S,PANEL,PEBBLES,False,50,50,0.02347,0.02347,53759.5,37249.0,29700,9900
MICROCHIP_CIRCLE,SLEEP_POD_LAMB_WOOL,MICROCHIP,SLEEP_POD,False,50,50,-0.02975,0.02975,-64211.0,37234.5,29700,9900
MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP,MICROCHIP,True,50,50,0.0859,0.0859,242104.0,37224.5,29700,9900
OXYGEN_SHAKE_CHOCOLATE,PANEL_1X2,OXYGEN_SHAKE,PANEL,False,100,50,0.0357,0.0357,73924.0,37195.5,29550,9850
SLEEP_POD_LAMB_WOOL,PANEL_1X2,SLEEP_POD,PANEL,False,10,50,0.02659,0.02659,45407.5,37168.0,29820,9940
PEBBLES_L,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,False,10,50,0.02315,0.02315,45049.0,37161.0,29820,9940
MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP,MICROCHIP,True,100,50,-0.02072,0.02072,-166834.0,37157.0,29550,9850
SNACKPACK_RASPBERRY,ROBOT_MOPPING,SNACKPACK,ROBOT,False,10,50,0.00011,0.00011,3333.5,37149.0,29820,9940
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_VANILLA,TRANSLATOR,SNACKPACK,False,50,50,0.09176,0.09176,114648.0,37140.0,29700,9900
UV_VISOR_MAGENTA,ROBOT_MOPPING,UV_VISOR,ROBOT,False,200,50,0.08548,0.08548,172237.0,37107.5,29250,9750
OXYGEN_SHAKE_GARLIC,PEBBLES_XL,OXYGEN_SHAKE,PEBBLES,False,10,10,0.00256,0.00256,-123.5,37099.5,29940,9980
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,GALAXY_SOUNDS,MICROCHIP,False,200,50,-0.02506,0.02506,-32281.5,37078.0,29250,9750
PEBBLES_XL,OXYGEN_SHAKE_MORNING_BREATH,PEBBLES,OXYGEN_SHAKE,False,50,50,-0.01906,0.01906,2368.5,37074.0,29700,9900
TRANSLATOR_GRAPHITE_MIST,PEBBLES_L,TRANSLATOR,PEBBLES,False,100,50,0.04803,0.04803,86885.0,37068.0,29550,9850
SLEEP_POD_POLYESTER,MICROCHIP_SQUARE,SLEEP_POD,MICROCHIP,False,10,50,0.01031,0.01031,70542.5,37028.5,29820,9940
UV_VISOR_RED,OXYGEN_SHAKE_CHOCOLATE,UV_VISOR,OXYGEN_SHAKE,False,50,50,0.06171,0.06171,112749.0,37022.5,29700,9900
SLEEP_POD_SUEDE,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,False,200,50,0.00921,0.00921,-12063.0,36989.5,29250,9750
SLEEP_POD_LAMB_WOOL,MICROCHIP_RECTANGLE,SLEEP_POD,MICROCHIP,False,200,50,0.04764,0.04764,59468.5,36943.5,29250,9750
MICROCHIP_SQUARE,TRANSLATOR_SPACE_GRAY,MICROCHIP,TRANSLATOR,False,50,50,0.04365,0.04365,82735.0,36916.5,29700,9900
ROBOT_MOPPING,SNACKPACK_RASPBERRY,ROBOT,SNACKPACK,False,100,50,0.01628,0.01628,45175.0,36916.5,29550,9850
UV_VISOR_YELLOW,PEBBLES_S,UV_VISOR,PEBBLES,False,5,50,0.01379,0.01379,45117.5,36866.0,29835,9945
SNACKPACK_CHOCOLATE,ROBOT_DISHES,SNACKPACK,ROBOT,False,200,50,0.01321,0.01321,-26589.0,36851.0,29250,9750
SLEEP_POD_LAMB_WOOL,MICROCHIP_CIRCLE,SLEEP_POD,MICROCHIP,False,100,50,-0.03031,0.03031,-33585.5,36849.5,29550,9850
MICROCHIP_TRIANGLE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,False,200,50,0.00324,0.00324,52397.5,36839.5,29250,9750
MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,False,100,50,-0.02683,0.02683,16106.5,36828.5,29550,9850
MICROCHIP_RECTANGLE,GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP,GALAXY_SOUNDS,False,10,50,0.02686,0.02686,56358.5,36816.0,29820,9940
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,ROBOT,TRANSLATOR,False,200,50,-0.02496,0.02496,-32404.0,36807.5,29250,9750
SNACKPACK_RASPBERRY,SLEEP_POD_LAMB_WOOL,SNACKPACK,SLEEP_POD,False,100,50,0.05061,0.05061,117720.5,36800.5,29550,9850
MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP,True,200,50,-0.00865,0.00865,14984.5,36731.5,29250,9750
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_L,OXYGEN_SHAKE,PEBBLES,False,200,50,0.05006,0.05006,130874.0,36709.5,29250,9750
UV_VISOR_RED,GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR,GALAXY_SOUNDS,False,5,50,0.02373,0.02373,48313.0,36668.0,29835,9945
OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR_ORANGE,OXYGEN_SHAKE,UV_VISOR,False,200,50,0.04213,0.04213,55645.5,36651.5,29250,9750
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_XS,OXYGEN_SHAKE,PEBBLES,False,200,50,0.03827,0.03827,163054.0,36634.5,29250,9750
PEBBLES_L,TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES,TRANSLATOR,False,200,50,-0.02569,0.02569,-6018.5,36620.0,29250,9750
PEBBLES_XL,ROBOT_DISHES,PEBBLES,ROBOT,False,50,50,0.01342,0.01342,59348.5,36614.0,29700,9900
ROBOT_IRONING,OXYGEN_SHAKE_MORNING_BREATH,ROBOT,OXYGEN_SHAKE,False,200,50,-0.02344,0.02344,48466.0,36608.5,29250,9750
PEBBLES_M,SLEEP_POD_LAMB_WOOL,PEBBLES,SLEEP_POD,False,10,50,0.00219,0.00219,23647.0,36608.0,29820,9940
PANEL_2X4,GALAXY_SOUNDS_PLANETARY_RINGS,PANEL,GALAXY_SOUNDS,False,100,50,0.0318,0.0318,37977.0,36606.0,29550,9850
MICROCHIP_OVAL,PEBBLES_S,MICROCHIP,PEBBLES,False,200,50,0.02157,0.02157,108424.5,36590.5,29250,9750
PANEL_4X4,GALAXY_SOUNDS_SOLAR_FLAMES,PANEL,GALAXY_SOUNDS,False,10,50,0.01801,0.01801,22749.0,36559.0,29820,9940
OXYGEN_SHAKE_MINT,MICROCHIP_SQUARE,OXYGEN_SHAKE,MICROCHIP,False,10,50,-0.00927,0.00927,-3670.5,36523.5,29820,9940
TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR,OXYGEN_SHAKE,False,100,50,0.03881,0.03881,63588.0,36516.0,29550,9850
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_DISHES,GALAXY_SOUNDS,ROBOT,False,200,50,-0.03404,0.03404,-9990.5,36510.5,29250,9750
SNACKPACK_RASPBERRY,SNACKPACK_CHOCOLATE,SNACKPACK,SNACKPACK,True,50,50,0.04292,0.04292,58692.5,36502.5,29700,9900
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_MOPPING,TRANSLATOR,ROBOT,False,50,50,0.0139,0.0139,69949.5,36466.0,29700,9900
MICROCHIP_SQUARE,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,False,200,50,-0.01955,0.01955,-36836.0,36460.0,29250,9750
SNACKPACK_RASPBERRY,ROBOT_DISHES,SNACKPACK,ROBOT,False,10,50,0.02115,0.02115,36874.5,36416.5,29820,9940
SNACKPACK_STRAWBERRY,PEBBLES_XL,SNACKPACK,PEBBLES,False,5,50,-0.02912,0.02912,-141455.0,36407.5,29835,9945
MICROCHIP_CIRCLE,PANEL_1X2,MICROCHIP,PANEL,False,200,50,0.05776,0.05776,58494.5,36374.5,29250,9750
UV_VISOR_ORANGE,ROBOT_IRONING,UV_VISOR,ROBOT,False,50,50,0.01881,0.01881,65745.0,36372.5,29700,9900
SLEEP_POD_SUEDE,MICROCHIP_SQUARE,SLEEP_POD,MICROCHIP,False,200,10,-0.0041,0.0041,49590.5,36372.5,29370,9790
SNACKPACK_STRAWBERRY,PEBBLES_XL,SNACKPACK,PEBBLES,False,50,50,-0.06271,0.06271,-317509.0,36368.5,29700,9900
SLEEP_POD_NYLON,GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD,GALAXY_SOUNDS,False,10,50,0.04413,0.04413,75924.5,36356.0,29820,9940
SLEEP_POD_SUEDE,GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD,GALAXY_SOUNDS,False,200,50,0.01567,0.01567,-14728.0,36320.5,29250,9750
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_STRAWBERRY,TRANSLATOR,SNACKPACK,False,50,50,-0.05267,0.05267,-58901.0,36307.0,29700,9900
PEBBLES_S,UV_VISOR_YELLOW,PEBBLES,UV_VISOR,False,200,50,0.04101,0.04101,106406.5,36279.5,29250,9750
SLEEP_POD_SUEDE,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,False,50,50,-0.00565,0.00565,-55395.5,36262.5,29700,9900
UV_VISOR_MAGENTA,ROBOT_DISHES,UV_VISOR,ROBOT,False,50,50,-0.0305,0.0305,-44340.0,36250.0,29700,9900
PEBBLES_L,SLEEP_POD_SUEDE,PEBBLES,SLEEP_POD,False,10,50,0.04159,0.04159,92540.5,36247.5,29820,9940
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X2,OXYGEN_SHAKE,PANEL,False,10,50,0.01953,0.01953,32208.0,36237.0,29820,9940
UV_VISOR_ORANGE,TRANSLATOR_ASTRO_BLACK,UV_VISOR,TRANSLATOR,False,200,50,0.01385,0.01385,26877.5,36213.0,29250,9750
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_RASPBERRY,GALAXY_SOUNDS,SNACKPACK,False,200,50,0.03701,0.03701,55128.0,36182.5,29250,9750
ROBOT_MOPPING,MICROCHIP_SQUARE,ROBOT,MICROCHIP,False,200,10,0.01925,0.01925,21195.5,36172.0,29370,9790
MICROCHIP_RECTANGLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,False,5,50,0.0252,0.0252,41654.0,36171.5,29835,9945
SNACKPACK_VANILLA,GALAXY_SOUNDS_DARK_MATTER,SNACKPACK,GALAXY_SOUNDS,False,200,50,-0.00677,0.00677,-23751.5,36161.0,29250,9750
SLEEP_POD_LAMB_WOOL,TRANSLATOR_SPACE_GRAY,SLEEP_POD,TRANSLATOR,False,10,50,-0.01556,0.01556,-21931.5,36130.0,29820,9940
PEBBLES_L,MICROCHIP_RECTANGLE,PEBBLES,MICROCHIP,False,50,50,-0.01486,0.01486,-52691.0,36114.5,29700,9900
PEBBLES_M,UV_VISOR_AMBER,PEBBLES,UV_VISOR,False,100,50,0.02863,0.02863,36675.0,36109.5,29550,9850
TRANSLATOR_GRAPHITE_MIST,PANEL_4X4,TRANSLATOR,PANEL,False,50,50,0.00097,0.00097,31992.5,36092.5,29700,9900
ROBOT_IRONING,UV_VISOR_ORANGE,ROBOT,UV_VISOR,False,50,50,-0.00432,0.00432,4222.0,36059.5,29700,9900
PANEL_2X4,ROBOT_MOPPING,PANEL,ROBOT,False,100,50,0.05571,0.05571,91922.5,36034.5,29550,9850
SLEEP_POD_NYLON,GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD,GALAXY_SOUNDS,False,50,50,-0.01347,0.01347,-36731.0,35997.5,29700,9900
ROBOT_DISHES,OXYGEN_SHAKE_EVENING_BREATH,ROBOT,OXYGEN_SHAKE,False,100,50,0.04671,0.04671,60264.0,35930.0,29550,9850
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_EVENING_BREATH,GALAXY_SOUNDS,OXYGEN_SHAKE,False,200,50,0.01158,0.01158,30053.0,35920.0,29250,9750
SLEEP_POD_SUEDE,TRANSLATOR_VOID_BLUE,SLEEP_POD,TRANSLATOR,False,50,50,0.0099,0.0099,23759.0,35916.0,29700,9900
TRANSLATOR_VOID_BLUE,MICROCHIP_SQUARE,TRANSLATOR,MICROCHIP,False,10,50,0.00234,0.00234,-3346.0,35892.5,29820,9940
ROBOT_IRONING,SNACKPACK_STRAWBERRY,ROBOT,SNACKPACK,False,100,50,0.0211,0.0211,55127.5,35861.0,29550,9850
UV_VISOR_MAGENTA,ROBOT_MOPPING,UV_VISOR,ROBOT,False,50,50,-0.01141,0.01141,-12088.0,35825.5,29700,9900
ROBOT_LAUNDRY,PEBBLES_XL,ROBOT,PEBBLES,False,1,50,0.00782,0.00782,54757.0,35825.0,29847,9949
PEBBLES_XL,OXYGEN_SHAKE_CHOCOLATE,PEBBLES,OXYGEN_SHAKE,False,50,50,0.03469,0.03469,49599.5,35819.0,29700,9900
PEBBLES_M,TRANSLATOR_GRAPHITE_MIST,PEBBLES,TRANSLATOR,False,200,50,-0.07111,0.07111,-53838.5,35802.0,29250,9750
OXYGEN_SHAKE_MINT,PANEL_1X2,OXYGEN_SHAKE,PANEL,False,100,50,0.02564,0.02564,54776.5,35784.0,29550,9850
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR,GALAXY_SOUNDS,False,200,50,-0.00796,0.00796,-20199.5,35716.0,29250,9750
MICROCHIP_CIRCLE,PEBBLES_XL,MICROCHIP,PEBBLES,False,50,5,0.02478,0.02478,19624.0,35692.5,29835,9945
MICROCHIP_CIRCLE,ROBOT_VACUUMING,MICROCHIP,ROBOT,False,200,50,0.02178,0.02178,70030.0,35689.0,29250,9750
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_VACUUMING,TRANSLATOR,ROBOT,False,50,50,-0.00229,0.00229,7330.0,35684.5,29700,9900
SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD,SLEEP_POD,True,5,50,0.02393,0.02393,50898.5,35674.5,29835,9945
MICROCHIP_OVAL,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,False,100,50,0.0216,0.0216,-14712.5,35660.5,29550,9850
PEBBLES_XS,MICROCHIP_SQUARE,PEBBLES,MICROCHIP,False,100,10,0.0071,0.0071,12042.0,35647.0,29670,9890
ROBOT_DISHES,PEBBLES_S,ROBOT,PEBBLES,False,200,50,0.00647,0.00647,4809.5,35639.5,29250,9750
UV_VISOR_AMBER,PANEL_1X4,UV_VISOR,PANEL,False,10,50,0.01964,0.01964,44753.5,35638.5,29820,9940
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,False,5,50,0.02482,0.02482,98382.0,35636.5,29835,9945
TRANSLATOR_VOID_BLUE,SNACKPACK_PISTACHIO,TRANSLATOR,SNACKPACK,False,100,50,0.0289,0.0289,-254.0,35627.5,29550,9850
ROBOT_IRONING,UV_VISOR_RED,ROBOT,UV_VISOR,False,50,50,0.02362,0.02362,35984.0,35604.5,29700,9900
ROBOT_VACUUMING,ROBOT_LAUNDRY,ROBOT,ROBOT,True,200,50,0.00108,0.00108,4938.0,35576.0,29250,9750
TRANSLATOR_GRAPHITE_MIST,PEBBLES_M,TRANSLATOR,PEBBLES,False,100,50,0.07377,0.07377,164555.5,35574.0,29550,9850
TRANSLATOR_SPACE_GRAY,PANEL_2X4,TRANSLATOR,PANEL,False,200,50,0.00943,0.00943,26000.5,35496.5,29250,9750
PEBBLES_M,PANEL_1X4,PEBBLES,PANEL,False,10,50,0.01415,0.01415,22655.5,35471.0,29820,9940
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,False,50,50,0.0675,0.0675,143649.5,35456.5,29700,9900
SNACKPACK_RASPBERRY,ROBOT_LAUNDRY,SNACKPACK,ROBOT,False,100,50,0.06631,0.06631,154095.0,35449.5,29550,9850
ROBOT_LAUNDRY,ROBOT_DISHES,ROBOT,ROBOT,True,100,50,-0.02238,0.02238,-20994.5,35401.5,29550,9850
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS,TRANSLATOR,False,10,50,0.01498,0.01498,27645.0,35388.0,29820,9940
UV_VISOR_ORANGE,MICROCHIP_TRIANGLE,UV_VISOR,MICROCHIP,False,50,50,0.01133,0.01133,19125.0,35382.0,29700,9900
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_XL,OXYGEN_SHAKE,PEBBLES,False,5,50,-0.00245,0.00245,-22953.0,35373.5,29835,9945
SNACKPACK_STRAWBERRY,TRANSLATOR_SPACE_GRAY,SNACKPACK,TRANSLATOR,False,50,50,0.02382,0.02382,70600.5,35342.5,29700,9900
MICROCHIP_OVAL,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,False,200,50,-3e-05,3e-05,-39161.0,35322.5,29250,9750
TRANSLATOR_SPACE_GRAY,ROBOT_DISHES,TRANSLATOR,ROBOT,False,100,50,-0.01867,0.01867,-6368.0,35306.0,29550,9850
PANEL_2X2,SNACKPACK_STRAWBERRY,PANEL,SNACKPACK,False,50,50,0.04703,0.04703,26275.5,35288.0,29700,9900
UV_VISOR_ORANGE,MICROCHIP_SQUARE,UV_VISOR,MICROCHIP,False,50,50,0.02548,0.02548,84469.0,35273.5,29700,9900
MICROCHIP_TRIANGLE,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP,GALAXY_SOUNDS,False,5,50,0.01909,0.01909,54236.5,35251.5,29835,9945
PEBBLES_XL,SLEEP_POD_NYLON,PEBBLES,SLEEP_POD,False,100,50,-0.02926,0.02926,-28920.5,35214.0,29550,9850
MICROCHIP_RECTANGLE,PANEL_1X4,MICROCHIP,PANEL,False,50,50,0.03348,0.03348,92398.5,35208.5,29700,9900
SNACKPACK_STRAWBERRY,SLEEP_POD_NYLON,SNACKPACK,SLEEP_POD,False,200,50,0.04216,0.04216,45284.5,35159.5,29250,9750
UV_VISOR_RED,MICROCHIP_TRIANGLE,UV_VISOR,MICROCHIP,False,10,50,0.03101,0.03101,52317.0,35150.0,29820,9940
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X2,GALAXY_SOUNDS,PANEL,False,50,50,0.01557,0.01557,50108.0,35150.0,29700,9900
PEBBLES_XS,MICROCHIP_SQUARE,PEBBLES,MICROCHIP,False,200,10,0.00676,0.00676,19220.5,35140.5,29370,9790
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_SQUARE,GALAXY_SOUNDS,MICROCHIP,False,50,50,0.05698,0.05698,176464.0,35101.0,29700,9900
PEBBLES_XS,MICROCHIP_TRIANGLE,PEBBLES,MICROCHIP,False,50,50,-0.0021,0.0021,22717.0,35092.0,29700,9900
MICROCHIP_CIRCLE,PEBBLES_XL,MICROCHIP,PEBBLES,False,100,10,0.01502,0.01502,-3428.0,35081.5,29670,9890
UV_VISOR_ORANGE,OXYGEN_SHAKE_CHOCOLATE,UV_VISOR,OXYGEN_SHAKE,False,50,50,0.00348,0.00348,-13548.5,35057.5,29700,9900
PANEL_1X2,TRANSLATOR_SPACE_GRAY,PANEL,TRANSLATOR,False,200,50,0.00377,0.00377,-48516.0,35056.5,29250,9750
UV_VISOR_YELLOW,PEBBLES_S,UV_VISOR,PEBBLES,False,10,50,0.01841,0.01841,42087.5,35044.0,29820,9940
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,GALAXY_SOUNDS,SLEEP_POD,False,200,50,0.10049,0.10049,152478.5,35043.5,29250,9750
UV_VISOR_ORANGE,PANEL_2X4,UV_VISOR,PANEL,False,50,50,-0.01036,0.01036,-20237.0,35024.0,29700,9900
OXYGEN_SHAKE_MORNING_BREATH,GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE,GALAXY_SOUNDS,False,5,50,0.01333,0.01333,24822.5,35009.0,29835,9945
SLEEP_POD_SUEDE,MICROCHIP_TRIANGLE,SLEEP_POD,MICROCHIP,False,100,50,0.03394,0.03394,118014.0,34982.0,29550,9850
OXYGEN_SHAKE_CHOCOLATE,PANEL_1X2,OXYGEN_SHAKE,PANEL,False,200,50,0.04585,0.04585,98156.0,34960.5,29250,9750
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,False,10,10,0.01007,0.01007,21304.5,34960.5,29940,9980
ROBOT_MOPPING,OXYGEN_SHAKE_GARLIC,ROBOT,OXYGEN_SHAKE,False,10,50,0.02633,0.02633,55827.5,34903.5,29820,9940
SNACKPACK_VANILLA,SLEEP_POD_NYLON,SNACKPACK,SLEEP_POD,False,100,50,-0.02446,0.02446,-19345.5,34886.5,29550,9850
SNACKPACK_CHOCOLATE,TRANSLATOR_SPACE_GRAY,SNACKPACK,TRANSLATOR,False,50,50,-0.01097,0.01097,36851.5,34879.0,29700,9900
ROBOT_IRONING,MICROCHIP_TRIANGLE,ROBOT,MICROCHIP,False,200,50,0.01726,0.01726,87624.5,34863.0,29250,9750
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_CHOCOLATE,GALAXY_SOUNDS,SNACKPACK,False,100,50,0.00013,0.00013,20818.0,34861.5,29550,9850
SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,SNACKPACK,SNACKPACK,True,50,50,0.02434,0.02434,33504.5,34850.5,29700,9900
ROBOT_MOPPING,PEBBLES_XL,ROBOT,PEBBLES,False,100,10,-0.01265,0.01265,-232.0,34832.0,29670,9890
UV_VISOR_YELLOW,PANEL_2X2,UV_VISOR,PANEL,False,100,50,0.0634,0.0634,89310.0,34831.0,29550,9850
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_RED,OXYGEN_SHAKE,UV_VISOR,False,5,50,0.02011,0.02011,41511.5,34827.5,29835,9945
SLEEP_POD_LAMB_WOOL,MICROCHIP_CIRCLE,SLEEP_POD,MICROCHIP,False,50,50,-0.01087,0.01087,-10617.0,34787.5,29700,9900
ROBOT_LAUNDRY,UV_VISOR_AMBER,ROBOT,UV_VISOR,False,10,50,0.01092,0.01092,43852.5,34764.0,29820,9940
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_L,GALAXY_SOUNDS,PEBBLES,False,50,50,0.08483,0.08483,172469.0,34757.5,29700,9900
PEBBLES_XL,MICROCHIP_TRIANGLE,PEBBLES,MICROCHIP,False,10,50,0.01495,0.01495,74493.5,34726.0,29820,9940
OXYGEN_SHAKE_GARLIC,GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE,GALAXY_SOUNDS,False,50,50,-0.00263,0.00263,-51104.0,34698.5,29700,9900
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR,UV_VISOR,True,10,50,0.02812,0.02812,40349.0,34695.5,29820,9940
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,GALAXY_SOUNDS,True,50,50,-0.00573,0.00573,-45666.5,34695.0,29700,9900
MICROCHIP_SQUARE,MICROCHIP_OVAL,MICROCHIP,MICROCHIP,True,100,50,0.02747,0.02747,70970.5,34677.5,29550,9850
TRANSLATOR_SPACE_GRAY,MICROCHIP_SQUARE,TRANSLATOR,MICROCHIP,False,100,50,-0.01143,0.01143,-12173.5,34676.0,29550,9850
PEBBLES_XS,SLEEP_POD_COTTON,PEBBLES,SLEEP_POD,False,200,50,0.0215,0.0215,-21289.0,34665.0,29250,9750
PANEL_1X2,MICROCHIP_SQUARE,PANEL,MICROCHIP,False,10,50,-0.00119,0.00119,11883.5,34664.0,29820,9940
PANEL_4X4,MICROCHIP_OVAL,PANEL,MICROCHIP,False,200,50,0.04772,0.04772,161674.0,34663.0,29250,9750
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_AMBER,GALAXY_SOUNDS,UV_VISOR,False,200,50,0.01686,0.01686,24235.0,34663.0,29250,9750
PEBBLES_XL,TRANSLATOR_GRAPHITE_MIST,PEBBLES,TRANSLATOR,False,50,50,0.02197,0.02197,62888.0,34645.5,29700,9900
PANEL_4X4,PEBBLES_L,PANEL,PEBBLES,False,50,50,0.00573,0.00573,76088.0,34505.5,29700,9900
SNACKPACK_VANILLA,OXYGEN_SHAKE_MINT,SNACKPACK,OXYGEN_SHAKE,False,200,50,0.02327,0.02327,2196.5,34504.0,29250,9750
SNACKPACK_RASPBERRY,ROBOT_MOPPING,SNACKPACK,ROBOT,False,200,50,-0.01632,0.01632,-50826.0,34503.5,29250,9750
MICROCHIP_TRIANGLE,MICROCHIP_OVAL,MICROCHIP,MICROCHIP,True,200,50,-0.0288,0.0288,-23187.0,34488.0,29250,9750
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_S,GALAXY_SOUNDS,PEBBLES,False,5,50,0.01559,0.01559,26933.0,34479.0,29835,9945
UV_VISOR_ORANGE,ROBOT_IRONING,UV_VISOR,ROBOT,False,100,50,0.02956,0.02956,66854.5,34444.0,29550,9850
MICROCHIP_OVAL,GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP,GALAXY_SOUNDS,False,5,50,0.00598,0.00598,33866.0,34443.5,29835,9945
PANEL_2X4,OXYGEN_SHAKE_EVENING_BREATH,PANEL,OXYGEN_SHAKE,False,50,50,0.01985,0.01985,38061.0,34426.0,29700,9900
OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,OXYGEN_SHAKE,PANEL,False,10,50,-0.00286,0.00286,3341.0,34417.0,29820,9940
TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR,GALAXY_SOUNDS,False,200,50,0.03728,0.03728,92290.0,34416.0,29250,9750
SLEEP_POD_POLYESTER,PANEL_2X4,SLEEP_POD,PANEL,False,50,50,0.01831,0.01831,43555.0,34404.5,29700,9900
ROBOT_IRONING,PANEL_4X4,ROBOT,PANEL,False,200,50,0.0185,0.0185,41684.0,34397.0,29250,9750
ROBOT_DISHES,MICROCHIP_OVAL,ROBOT,MICROCHIP,False,50,50,0.01635,0.01635,66178.0,34387.0,29700,9900
PANEL_4X4,MICROCHIP_RECTANGLE,PANEL,MICROCHIP,False,10,50,0.029,0.029,58597.5,34372.0,29820,9940
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,GALAXY_SOUNDS,UV_VISOR,False,100,50,0.02596,0.02596,80906.5,34368.0,29550,9850
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS,TRANSLATOR,False,100,50,0.02881,0.02881,2103.5,34363.0,29550,9850
