target,category,kind,peers,coefs,full_resid_std,portal_resid_std,full_reversion_proxy,portal_reversion_proxy,signal_count,portal_signal_count,day2_proxy,day3_proxy,day4_proxy,stability_min_day
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_SOLAR_FLAMES|MICROCHIP_CIRCLE,-3|-2,1741.0614,2179.5407,346531.0,230321.0,4752,2950,43201.5,73008.5,230321.0,43201.5
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|TRANSLATOR_ECLIPSE_CHARCOAL,2|3,3152.8788,2939.176,564656.0,230311.0,4279,2082,274272.0,60073.0,230311.0,60073.0
PANEL_2X2,PANEL,small_int_dev,PANEL_2X4|PEBBLES_M,2|3,3375.9678,1200.4226,262703.0,230306.0,3507,2684,4680.5,27716.5,230306.0,4680.5
PANEL_1X2,PANEL,small_int_dev,PANEL_2X2|ROBOT_MOPPING,3|-1,2864.4667,762.2983,248353.0,230280.5,3360,3287,0.0,18072.5,230280.5,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,ROBOT_MOPPING|UV_VISOR_RED,3|3,3362.3161,1155.1194,361308.5,230241.5,5395,4868,105926.0,25141.0,230241.5,25141.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|PEBBLES_XL,-3|2,3452.3627,4175.3446,360288.5,230240.0,5570,3365,103905.5,26143.0,230240.0,26143.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_M,-3|-2,2441.3376,2447.5412,327852.0,230235.5,3650,1412,32397.0,65219.5,230235.5,32397.0
UV_VISOR_ORANGE,UV_VISOR,small_int_dev,UV_VISOR_MAGENTA|UV_VISOR_RED,-3|-3,3289.7319,1292.0716,316549.0,230186.0,4347,3892,86363.0,0.0,230186.0,0.0
PANEL_4X4,PANEL,small_int_dev,SLEEP_POD_LAMB_WOOL|SLEEP_POD_POLYESTER,-1|-3,3027.533,1219.4048,352914.5,230171.0,4805,3316,91091.5,31652.0,230171.0,31652.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|PANEL_4X4,-3|-1,3027.533,1219.4048,352914.5,230171.0,4805,3316,91091.5,31652.0,230171.0,31652.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|ROBOT_LAUNDRY,-2|-3,2213.4587,1026.6446,230141.0,230141.0,5892,5892,0.0,0.0,230141.0,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_XL,2|-3,4864.3923,3782.7304,747211.5,230084.5,5602,1446,517127.0,0.0,230084.5,0.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|UV_VISOR_RED,1|3,1396.0925,612.0283,330727.0,229879.0,4888,3232,53254.5,47593.5,229879.0,47593.5
ROBOT_LAUNDRY,ROBOT,small_int_dev,MICROCHIP_OVAL|PEBBLES_XL,-3|-3,4058.9221,2919.0546,814227.0,229806.0,3395,602,325949.0,258472.0,229806.0,229806.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_XL,-3|1,2555.1887,2178.3637,596788.5,229798.0,4839,1174,89028.0,277962.5,229798.0,89028.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_M,1|3,2555.1887,2178.3637,596788.5,229798.0,4839,1174,89028.0,277962.5,229798.0,89028.0
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,SNACKPACK_RASPBERRY|PEBBLES_L,3|3,1857.2084,1826.3031,306177.0,229684.5,3848,1551,68830.0,7662.5,229684.5,7662.5
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_XL|TRANSLATOR_ASTRO_BLACK,3|-1,5416.4064,4450.4813,633270.5,229670.0,6117,1646,403600.5,0.0,229670.0,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,SNACKPACK_STRAWBERRY|PEBBLES_L,-1|-3,1962.8474,2111.6931,349642.5,229578.0,4063,2044,99884.5,20180.0,229578.0,20180.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,SNACKPACK_RASPBERRY|PEBBLES_L,-1|-3,1962.8474,2111.6931,349642.5,229578.0,4063,2044,99884.5,20180.0,229578.0,20180.0
MICROCHIP_RECTANGLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|OXYGEN_SHAKE_CHOCOLATE,3|1,1954.8267,923.9612,369928.5,229540.5,5505,4342,0.0,140388.0,229540.5,0.0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_RED,-3|-3,4474.2207,1184.2992,271613.5,229392.5,6432,6047,42221.0,0.0,229392.5,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|SLEEP_POD_POLYESTER,-2|-2,2326.2871,2399.5907,248993.5,229313.5,4013,2939,37906.5,-18226.5,229313.5,-18226.5
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_EVENING_BREATH|PEBBLES_M,2|-3,1469.1967,1226.4255,368744.0,229287.0,4294,1121,83406.5,56050.5,229287.0,56050.5
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,PEBBLES_M|PEBBLES_L,3|-2,1903.3468,2074.267,293161.5,229218.5,4523,2362,-38325.0,102268.0,229218.5,-38325.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|OXYGEN_SHAKE_GARLIC,3|2,2384.8657,917.0121,356028.0,229130.5,3276,1940,83756.0,43141.5,229130.5,43141.5
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|GALAXY_SOUNDS_PLANETARY_RINGS,-3|1,2892.3869,710.8191,255844.0,229111.0,5592,5435,26733.0,0.0,229111.0,0.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_S|ROBOT_LAUNDRY,-3|-1,2685.269,1375.1611,229087.5,229087.5,5142,5142,0.0,0.0,229087.5,0.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_NYLON|SLEEP_POD_POLYESTER,2|2,2428.8267,551.0366,262237.5,229067.5,3433,1711,33170.0,0.0,229067.5,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|PANEL_1X4,-3|2,2818.3829,2967.2375,339005.5,229031.5,3182,1525,83631.0,26343.0,229031.5,26343.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|UV_VISOR_RED,3|3,3017.8473,1126.3613,228939.0,228939.0,5810,5810,0.0,0.0,228939.0,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_XL,1|1,1610.0801,1565.2651,241416.0,228804.0,3999,2320,52911.5,-40299.5,228804.0,-40299.5
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|MICROCHIP_CIRCLE,3|-1,2304.5501,2486.4658,335563.0,228762.0,4404,2901,88847.5,17953.5,228762.0,17953.5
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,PEBBLES_L|TRANSLATOR_ECLIPSE_CHARCOAL,-3|-3,2341.5239,2898.208,360414.0,228762.0,3339,2612,127620.5,4031.5,228762.0,4031.5
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_S,3|-1,3010.7717,934.305,264175.5,228750.0,2426,2299,35425.5,0.0,228750.0,0.0
MICROCHIP_OVAL,MICROCHIP,small_int_dev,MICROCHIP_RECTANGLE|PEBBLES_L,-1|3,3250.402,1784.7485,303690.0,228693.0,3779,2260,74603.5,393.5,228693.0,393.5
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_L|UV_VISOR_MAGENTA,-3|-1,2476.5292,2192.29,325767.5,228679.5,5896,4310,74921.0,22167.0,228679.5,22167.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,PEBBLES_M|PEBBLES_L,-1|-3,2476.5292,2192.29,325767.5,228679.5,5896,4310,74921.0,22167.0,228679.5,22167.0
SLEEP_POD_COTTON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|PANEL_1X2,3|3,2474.9923,1090.565,249905.5,228666.5,5504,5402,0.0,21239.0,228666.5,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|PEBBLES_S,3|2,3330.8354,3885.4542,536075.5,228622.0,4256,3162,289186.0,18267.5,228622.0,18267.5
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_S|PANEL_2X2,-2|-3,3027.4931,1161.0336,228543.0,228543.0,5644,5644,0.0,0.0,228543.0,0.0
PANEL_1X4,PANEL,small_int_dev,PEBBLES_S|TRANSLATOR_GRAPHITE_MIST,-2|3,3296.264,1202.4752,255271.5,228459.0,5786,5412,0.0,26812.5,228459.0,0.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,ROBOT_VACUUMING|GALAXY_SOUNDS_DARK_MATTER,-3|-3,2268.8696,1158.7002,322913.0,228435.0,4820,4148,88322.0,6156.0,228435.0,6156.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,PEBBLES_M|UV_VISOR_RED,2|-3,1778.2274,1464.7755,291101.0,228305.0,4676,1363,0.0,62796.0,228305.0,0.0
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_GARLIC|TRANSLATOR_GRAPHITE_MIST,-2|-3,2222.5959,623.8931,273265.0,228285.0,6213,4984,26833.0,18147.0,228285.0,18147.0
ROBOT_MOPPING,ROBOT,small_int_dev,TRANSLATOR_ASTRO_BLACK|SLEEP_POD_POLYESTER,-3|-2,1980.8559,1357.2106,267484.0,228266.0,5630,4989,10029.5,29188.5,228266.0,10029.5
ROBOT_DISHES,ROBOT,small_int_dev,ROBOT_IRONING|PANEL_4X4,3|-2,2891.2016,651.2863,183188.5,228227.0,6584,6183,0.0,-45038.5,228227.0,-45038.5
ROBOT_LAUNDRY,ROBOT,small_int_dev,PEBBLES_XL|PANEL_4X4,1|3,2303.7731,925.2477,314662.5,228182.0,5015,4592,86480.5,0.0,228182.0,0.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_XL|ROBOT_LAUNDRY,-3|-2,5285.8422,4590.1642,469226.5,228129.5,5727,1369,241097.0,0.0,228129.5,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,SNACKPACK_RASPBERRY|PEBBLES_L,1|3,1874.7037,2057.0471,406659.0,228110.5,4012,1774,121900.5,56648.0,228110.5,56648.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,SNACKPACK_CHOCOLATE|PEBBLES_L,1|-3,1874.7037,2057.0471,406659.0,228110.5,4012,1774,121900.5,56648.0,228110.5,56648.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_S,-3|-3,2808.7639,1842.7583,498573.5,227929.5,3815,1542,247009.0,23635.0,227929.5,23635.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|PEBBLES_XS,-3|-1,3595.9421,3509.8481,499048.5,227899.5,5410,2108,271149.0,0.0,227899.5,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_S|PEBBLES_XL,-1|-3,3595.9421,3509.8481,499048.5,227899.5,5410,2108,271149.0,0.0,227899.5,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_XL,-1|2,3595.9341,3509.8537,499104.5,227899.0,5410,2108,271205.5,0.0,227899.0,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_XL,-1|2,3595.9341,3509.8537,499104.5,227899.0,5410,2108,271205.5,0.0,227899.0,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,PEBBLES_L|UV_VISOR_YELLOW,3|2,2489.8878,3346.6323,208366.0,227896.0,4510,3686,0.0,-19530.0,227896.0,-19530.0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,small_int_dev,UV_VISOR_RED|SLEEP_POD_NYLON,3|1,1820.1883,650.4783,336490.5,227872.0,4226,3403,54790.5,53828.0,227872.0,53828.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_PLANETARY_RINGS|PEBBLES_XL,-1|-3,5707.5816,4463.1148,603195.0,227703.0,6322,1546,375492.0,0.0,227703.0,0.0
PANEL_2X2,PANEL,small_int_dev,PANEL_1X2|PEBBLES_XL,-2|3,5704.3241,3636.2548,600106.0,227626.0,5840,1280,372480.0,0.0,227626.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_GARLIC|PEBBLES_XL,-1|3,4671.5788,3808.4175,576732.5,227611.5,6157,1581,349121.0,0.0,227611.5,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_XL|PEBBLES_XS,-3|-3,2565.2065,2554.0382,519167.5,227602.0,4510,2133,134238.5,157327.0,227602.0,134238.5
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_PISTACHIO,-3|-3,1723.8291,867.6967,286337.0,227572.0,4342,3947,46075.0,12690.0,227572.0,12690.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_NYLON|SLEEP_POD_POLYESTER,3|2,2756.387,715.4737,294656.5,227565.0,4085,3574,67091.5,0.0,227565.0,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,small_int_dev,TRANSLATOR_GRAPHITE_MIST|PEBBLES_L,-3|-3,3328.5111,2930.2475,228473.0,227535.5,5628,4754,39929.5,-38992.0,227535.5,-38992.0
MICROCHIP_OVAL,MICROCHIP,small_int_dev,PEBBLES_L|UV_VISOR_AMBER,3|1,2192.121,1805.2706,337587.5,227523.0,5119,2715,47097.5,62967.0,227523.0,47097.5
UV_VISOR_AMBER,UV_VISOR,small_int_dev,MICROCHIP_OVAL|PEBBLES_L,1|-3,2192.121,1805.2706,337587.5,227523.0,5119,2715,47097.5,62967.0,227523.0,47097.5
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,SNACKPACK_STRAWBERRY|UV_VISOR_RED,3|3,2205.645,1024.5439,343877.5,227513.5,4866,4206,116364.0,0.0,227513.5,0.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,OXYGEN_SHAKE_MINT|UV_VISOR_RED,-2|-3,1189.3835,1326.0651,382399.5,227505.0,3879,2330,72416.0,82478.5,227505.0,72416.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_BLACK_HOLES|TRANSLATOR_GRAPHITE_MIST,-3|-2,3499.6865,984.8092,244074.0,227406.0,2912,2363,16668.0,0.0,227406.0,0.0
MICROCHIP_RECTANGLE,MICROCHIP,small_int_dev,UV_VISOR_RED|UV_VISOR_MAGENTA,-3|-3,2500.7088,1294.7937,284653.0,227332.0,6986,6767,57321.0,0.0,227332.0,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|SLEEP_POD_POLYESTER,3|3,8391.8385,4231.8288,726783.5,227237.0,6140,1319,499546.5,0.0,227237.0,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|SLEEP_POD_POLYESTER,3|3,4651.564,2735.3139,368577.0,227176.0,3885,2859,121828.5,19572.5,227176.0,19572.5
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_S|PANEL_2X2,-1|-3,2335.4975,838.1749,289646.0,227145.0,4717,3808,0.0,62501.0,227145.0,0.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,TRANSLATOR_VOID_BLUE|PEBBLES_XL,-1|-3,5519.1581,4543.8626,527043.5,227101.0,6262,1837,299942.5,0.0,227101.0,0.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_XL|ROBOT_LAUNDRY,-3|-1,5519.1581,4543.8626,527043.5,227101.0,6262,1837,299942.5,0.0,227101.0,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,TRANSLATOR_ECLIPSE_CHARCOAL|UV_VISOR_RED,2|3,1932.6189,848.0381,281167.5,227095.5,4349,3945,54072.0,0.0,227095.5,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_L|UV_VISOR_MAGENTA,-3|-2,2863.4397,2294.8532,326227.0,227078.0,4728,3489,56595.5,42553.5,227078.0,42553.5
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_NYLON|MICROCHIP_CIRCLE,2|-3,1293.0438,1797.2189,324847.5,227052.0,4264,3587,9333.0,88462.5,227052.0,9333.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_LAMB_WOOL|UV_VISOR_YELLOW,2|-3,2305.567,2467.1391,247814.0,226957.5,5848,3134,20856.5,0.0,226957.5,0.0
PANEL_2X2,PANEL,small_int_dev,PEBBLES_M|PEBBLES_XL,-3|2,3510.1823,2968.788,745226.5,226906.5,3999,1196,434817.0,83503.0,226906.5,83503.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,SNACKPACK_STRAWBERRY|PEBBLES_L,1|3,2068.235,2363.1472,373834.0,226886.0,4605,3128,126306.0,20642.0,226886.0,20642.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,SNACKPACK_RASPBERRY|PEBBLES_L,1|-3,2068.235,2363.1472,373834.0,226886.0,4605,3128,126306.0,20642.0,226886.0,20642.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|SLEEP_POD_POLYESTER,-3|-3,5438.8064,2588.4399,340344.5,226838.5,4456,3440,113506.0,0.0,226838.5,0.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,TRANSLATOR_VOID_BLUE|TRANSLATOR_GRAPHITE_MIST,3|2,1766.9912,694.0566,348438.5,226834.5,3738,2465,121604.0,0.0,226834.5,0.0
MICROCHIP_OVAL,MICROCHIP,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|UV_VISOR_YELLOW,-3|2,1495.2475,592.3749,373034.5,226759.5,4467,2025,146275.0,0.0,226759.5,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,TRANSLATOR_ECLIPSE_CHARCOAL|ROBOT_MOPPING,-3|-3,2119.4537,1421.2987,373360.5,226668.5,3287,1457,108049.0,38643.0,226668.5,38643.0
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,PEBBLES_L|TRANSLATOR_ECLIPSE_CHARCOAL,-3|-2,2168.2587,2719.6952,363027.5,226502.5,3725,2645,117792.5,18732.5,226502.5,18732.5
ROBOT_LAUNDRY,ROBOT,small_int_dev,ROBOT_DISHES|PEBBLES_XL,3|-2,2351.6468,2443.251,524877.5,226453.0,3667,1684,272074.0,26350.5,226453.0,26350.5
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,PEBBLES_XL|OXYGEN_SHAKE_MINT,2|-3,4081.5291,2437.1192,338029.0,226438.5,6142,4081,111590.5,0.0,226438.5,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_MINT|PEBBLES_XL,3|-2,3928.9992,2392.1515,453150.5,226408.5,6328,5307,226742.0,0.0,226408.5,0.0
PANEL_1X4,PANEL,small_int_dev,PANEL_4X4|PEBBLES_S,3|-2,2732.6689,1316.049,226388.0,226388.0,5180,5180,0.0,0.0,226388.0,0.0
PANEL_2X2,PANEL,small_int_dev,UV_VISOR_RED|PEBBLES_XL,-2|3,4996.2919,3914.6653,462239.0,226334.0,6637,1643,235905.0,0.0,226334.0,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|PEBBLES_S,2|3,2188.5246,2124.0704,236794.5,226301.0,4527,3078,54533.5,-44040.0,226301.0,-44040.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|SNACKPACK_RASPBERRY,-3|2,6625.1369,3872.1248,645535.5,226297.5,5563,1326,419238.0,0.0,226297.5,0.0
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,small_int_dev,TRANSLATOR_ASTRO_BLACK|MICROCHIP_TRIANGLE,-2|3,2352.3725,926.7057,427826.5,226271.5,5719,4649,0.0,201555.0,226271.5,0.0
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,small_int_dev,PEBBLES_M|GALAXY_SOUNDS_BLACK_HOLES,3|3,4797.9072,1813.4459,226165.5,226165.5,3996,3996,0.0,0.0,226165.5,0.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,UV_VISOR_RED|TRANSLATOR_SPACE_GRAY,3|1,2167.7364,681.403,281648.5,226121.0,6950,6584,55527.5,0.0,226121.0,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_S|PEBBLES_XL,1|3,4505.238,3913.4643,576921.5,226048.5,5780,1112,350873.0,0.0,226048.5,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_XL,1|-3,4505.238,3913.4643,576921.5,226048.5,5780,1112,350873.0,0.0,226048.5,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|PEBBLES_L,3|-2,1329.2148,1178.3509,416304.0,226023.5,4152,1883,40642.0,149638.5,226023.5,40642.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,GALAXY_SOUNDS_BLACK_HOLES|SLEEP_POD_COTTON,-3|-3,4918.743,1681.1399,259903.0,225927.5,6291,5640,33975.5,0.0,225927.5,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,SNACKPACK_PISTACHIO|PEBBLES_L,-2|3,1994.3958,1994.3254,350446.0,225649.5,4429,2948,83809.0,40987.5,225649.5,40987.5
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_S|SNACKPACK_VANILLA,3|-2,3067.1686,1847.0441,324925.5,225609.5,5424,4161,99316.0,0.0,225609.5,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|SNACKPACK_PISTACHIO,-3|-2,6380.1104,3894.1563,557072.5,225598.5,5802,1382,331474.0,0.0,225598.5,0.0
MICROCHIP_OVAL,MICROCHIP,small_int_dev,MICROCHIP_CIRCLE|PEBBLES_L,3|3,3113.4886,1338.4435,284501.5,225495.5,6323,5627,59006.0,0.0,225495.5,0.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_PISTACHIO,-3|-1,1499.9338,775.7775,298376.5,225427.5,3300,2810,45358.0,27591.0,225427.5,27591.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,SNACKPACK_CHOCOLATE|PEBBLES_S,2|3,2013.8044,1575.2743,264808.5,225421.0,4304,4213,39387.5,0.0,225421.0,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,UV_VISOR_RED|PEBBLES_L,-3|-3,2802.6179,1728.263,299377.5,225384.0,5130,4169,60878.0,13115.5,225384.0,13115.5
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|SLEEP_POD_POLYESTER,1|-3,2002.5903,2601.9824,239456.5,225320.0,4552,3152,65642.0,-51505.5,225320.0,-51505.5
PEBBLES_L,PEBBLES,small_int_dev,MICROCHIP_OVAL|GALAXY_SOUNDS_DARK_MATTER,2|-3,3505.968,690.1589,256753.5,225279.5,3530,3201,0.0,31474.0,225279.5,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_PISTACHIO,2|-3,1546.3024,836.7749,282311.0,225248.5,4748,4246,57062.5,0.0,225248.5,0.0
SNACKPACK_VANILLA,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|UV_VISOR_YELLOW,3|-2,2362.5879,748.3506,326663.5,225221.0,4189,3162,118295.0,-16852.5,225221.0,-16852.5
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|TRANSLATOR_SPACE_GRAY,3|-1,2487.5078,830.1865,299968.0,225175.5,4671,2248,74792.5,0.0,225175.5,0.0
MICROCHIP_OVAL,MICROCHIP,small_int_dev,MICROCHIP_RECTANGLE|PEBBLES_L,3|3,2478.8872,2256.4236,461227.5,225150.0,4463,2243,77360.0,158717.5,225150.0,77360.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,TRANSLATOR_VOID_BLUE|PEBBLES_L,-1|-3,1980.8123,2177.4297,322622.5,225148.5,3681,1395,97474.0,0.0,225148.5,0.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_RED|OXYGEN_SHAKE_MINT,-3|-3,1422.1471,1741.0774,351597.5,225148.0,3124,2260,90905.5,35544.0,225148.0,35544.0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,small_int_dev,UV_VISOR_RED|SLEEP_POD_NYLON,-3|2,1477.7842,960.7502,346662.5,225111.5,4692,3222,84229.5,37321.5,225111.5,37321.5
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_XS|MICROCHIP_SQUARE,-3|-3,2605.7046,2675.9544,406457.5,225073.0,2995,1262,45654.5,135730.0,225073.0,45654.5
ROBOT_MOPPING,ROBOT,small_int_dev,ROBOT_IRONING|PEBBLES_S,-2|3,1829.0068,1250.0098,486027.5,225051.0,4043,2518,227748.0,33228.5,225051.0,33228.5
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_S,3|3,3485.9835,2787.77,511417.5,225044.5,4003,2083,221756.0,64617.0,225044.5,64617.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_L|MICROCHIP_SQUARE,3|1,2743.634,2740.8181,387322.0,225034.5,3548,1812,131919.0,30368.5,225034.5,30368.5
PEBBLES_XL,PEBBLES,small_int_dev,MICROCHIP_SQUARE|MICROCHIP_CIRCLE,3|-2,5013.9517,4196.679,249118.0,224997.5,3748,1189,52114.5,-27994.0,224997.5,-27994.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|SLEEP_POD_SUEDE,-3|1,2234.964,864.2803,339036.0,224907.0,5167,3470,77861.0,36268.0,224907.0,36268.0
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_LAMB_WOOL|SLEEP_POD_POLYESTER,1|3,2234.964,864.2803,339036.0,224907.0,5167,3470,77861.0,36268.0,224907.0,36268.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_XL|UV_VISOR_MAGENTA,2|-3,2319.5604,3043.8793,403336.5,224822.0,3782,3266,154880.5,23634.0,224822.0,23634.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|PEBBLES_S,2|2,2092.6888,2474.1388,300327.5,224762.5,3423,1864,106399.5,-30834.5,224762.5,-30834.5
SLEEP_POD_COTTON,SLEEP_POD,small_int_dev,SLEEP_POD_NYLON|SLEEP_POD_POLYESTER,-3|-3,4483.7351,1030.1232,224658.5,224658.5,3720,3720,0.0,0.0,224658.5,0.0
